enterprise_id,gst_score,upi_score,aa_score,epfo_score,overall_score,risk_tier,confidence,actual_default
MSME103409,,83.9,79.3,,81.4,A - Strong,2/4,0
MSME103410,82.9,78.8,80.9,81.6,81.1,A - Strong,4/4,0
MSME103411,49.7,66.9,70.9,77.2,63.1,B - Moderate,4/4,0
MSME103412,46.4,55.5,,,50.2,C - Weak,2/4,0
MSME103413,36.2,,,,36.2,C - Weak,1/4,0
MSME103414,69.4,71.6,74.3,,71.6,B - Moderate,3/4,0
MSME103415,70.7,64.4,77.6,,71.2,B - Moderate,3/4,0
MSME103416,86.3,,,,86.3,A - Strong,1/4,0
MSME103417,63.8,63.2,72.0,,66.4,B - Moderate,3/4,0
MSME103418,,44.2,45.7,,45.0,C - Weak,2/4,0
MSME103419,25.0,,34.9,,29.6,D - High Risk,2/4,1
MSME103420,27.3,,,26.4,27.1,D - High Risk,2/4,1
MSME103421,33.3,40.5,37.4,,36.7,C - Weak,3/4,0
MSME103422,44.7,66.9,,,54.0,C - Weak,2/4,0
MSME103423,57.4,65.0,,,60.6,B - Moderate,2/4,0
MSME103424,,78.7,,,78.7,A - Strong,1/4,0
MSME103425,17.8,30.8,,,23.2,D - High Risk,2/4,0
MSME103426,,62.6,,,62.6,B - Moderate,1/4,0
MSME103427,38.3,,53.1,,45.1,C - Weak,2/4,0
MSME103428,55.6,,78.3,78.2,67.7,B - Moderate,3/4,0
MSME103429,,,,,,Unscoreable,0/4,0
MSME103430,27.9,36.4,27.7,,30.2,D - High Risk,3/4,0
MSME103431,48.9,66.9,,,56.4,B - Moderate,2/4,0
MSME103432,76.1,64.7,71.5,62.9,70.5,B - Moderate,4/4,0
MSME103433,,25.9,42.4,,34.9,D - High Risk,2/4,0
MSME103434,25.4,26.7,,,25.9,D - High Risk,2/4,0
MSME103435,,47.0,,,47.0,C - Weak,1/4,1
MSME103436,64.6,69.6,81.2,86.0,73.0,B - Moderate,4/4,0
MSME103437,90.2,92.0,,,91.0,A - Strong,2/4,0
MSME103438,56.9,60.2,50.4,,55.7,B - Moderate,3/4,0
MSME103439,39.0,39.3,35.4,,37.9,C - Weak,3/4,0
MSME103440,71.7,76.9,,84.2,75.3,A - Strong,3/4,0
MSME103441,,65.4,,,65.4,B - Moderate,1/4,0
MSME103442,66.7,80.5,68.3,72.8,71.2,B - Moderate,4/4,0
MSME103443,,58.8,64.0,,61.6,B - Moderate,2/4,0
MSME103444,63.8,70.8,67.0,52.7,65.4,B - Moderate,4/4,0
MSME103445,43.7,40.0,,44.2,42.5,C - Weak,3/4,0
MSME103446,,,,80.8,80.8,A - Strong,1/4,0
MSME103447,90.8,91.0,,88.8,90.6,A - Strong,3/4,0
MSME103448,45.6,46.2,,,45.9,C - Weak,2/4,0
MSME103449,78.3,69.6,76.6,,75.3,A - Strong,3/4,0
MSME103450,79.9,79.1,70.8,,76.6,A - Strong,3/4,0
MSME103451,85.8,91.0,82.3,,86.1,A - Strong,3/4,0
MSME103452,72.6,73.4,65.1,,70.3,B - Moderate,3/4,0
MSME103453,,55.8,36.8,,45.4,C - Weak,2/4,0
MSME103454,,32.4,40.9,33.6,36.5,C - Weak,3/4,0
MSME103455,,,81.0,,81.0,A - Strong,1/4,0
MSME103456,64.6,70.5,,65.9,66.9,B - Moderate,3/4,0
MSME103457,,89.1,83.1,,85.8,A - Strong,2/4,0
MSME103458,37.5,42.3,29.8,,36.3,C - Weak,3/4,0
MSME103459,56.8,,,,56.8,B - Moderate,1/4,0
MSME103460,,,54.6,,54.6,C - Weak,1/4,1
MSME103461,87.6,87.6,91.1,91.7,89.1,A - Strong,4/4,0
MSME103462,,86.1,,75.8,83.2,A - Strong,2/4,0
MSME103463,,62.6,,,62.6,B - Moderate,1/4,0
MSME103464,48.6,37.8,,,44.1,C - Weak,2/4,0
MSME103465,55.9,,54.5,,55.3,B - Moderate,2/4,0
MSME103466,38.6,,25.9,,32.7,D - High Risk,2/4,1
MSME103467,31.1,32.2,,,31.6,D - High Risk,2/4,0
MSME103468,46.0,54.7,,,49.6,C - Weak,2/4,0
MSME103469,86.5,,87.9,91.2,87.7,A - Strong,3/4,0
MSME103470,,84.3,66.3,,74.5,B - Moderate,2/4,0
MSME103471,,62.0,,,62.0,B - Moderate,1/4,0
MSME103472,37.2,38.9,,,37.9,C - Weak,2/4,0
MSME103473,,25.7,,,25.7,D - High Risk,1/4,0
MSME103474,,57.9,,,57.9,B - Moderate,1/4,0
MSME103475,73.2,83.3,61.8,,72.2,B - Moderate,3/4,0
MSME103476,88.3,80.5,92.7,,87.6,A - Strong,3/4,0
MSME103477,42.6,,60.4,33.8,48.5,C - Weak,3/4,0
MSME103478,59.9,,,54.6,58.7,B - Moderate,2/4,0
MSME103479,,34.1,32.0,,33.0,D - High Risk,2/4,0
MSME103480,,36.4,33.4,,34.8,D - High Risk,2/4,0
MSME103481,53.2,,,,53.2,C - Weak,1/4,0
MSME103482,69.6,78.4,81.5,,76.0,A - Strong,3/4,0
MSME103483,,22.4,51.2,,38.1,C - Weak,2/4,0
MSME103484,,54.9,56.6,50.4,55.0,B - Moderate,3/4,0
MSME103485,83.7,,,,83.7,A - Strong,1/4,0
MSME103486,,39.5,54.9,,47.9,C - Weak,2/4,0
MSME103487,69.5,,35.4,,53.8,C - Weak,2/4,1
MSME103488,58.1,55.6,62.2,,58.8,B - Moderate,3/4,1
MSME103489,48.1,53.9,17.9,,39.6,C - Weak,3/4,0
MSME103490,,80.0,,,80.0,A - Strong,1/4,0
MSME103491,51.3,75.6,,25.2,56.2,B - Moderate,3/4,0
MSME103492,20.9,,15.8,,18.5,D - High Risk,2/4,1
MSME103493,,63.2,53.8,,58.1,B - Moderate,2/4,0
MSME103494,63.1,61.7,,,62.5,B - Moderate,2/4,0
MSME103495,,39.5,,,39.5,C - Weak,1/4,0
MSME103496,,31.4,,,31.4,D - High Risk,1/4,0
MSME103497,76.4,,85.4,79.4,80.4,A - Strong,3/4,0
MSME103498,47.9,56.7,,,51.6,C - Weak,2/4,0
MSME103499,68.2,73.1,,69.7,70.2,B - Moderate,3/4,0
MSME103500,79.0,89.2,,,83.2,A - Strong,2/4,0
MSME103501,,41.0,55.8,,49.1,C - Weak,2/4,0
MSME103502,82.4,91.1,88.0,,86.7,A - Strong,3/4,0
MSME103503,54.1,65.5,,,58.9,B - Moderate,2/4,0
MSME103504,68.5,,74.9,90.8,74.0,B - Moderate,3/4,0
MSME103505,58.5,55.7,,,57.3,B - Moderate,2/4,0
MSME103506,64.8,82.7,70.7,,71.7,B - Moderate,3/4,0
MSME103507,75.8,84.9,80.9,,80.0,A - Strong,3/4,0
MSME103508,,46.4,,,46.4,C - Weak,1/4,0
MSME103509,,45.6,,,45.6,C - Weak,1/4,0
MSME103510,79.8,88.0,,89.1,84.1,A - Strong,3/4,0
MSME103511,83.2,65.5,64.9,,72.2,B - Moderate,3/4,0
MSME103512,73.0,74.2,78.9,73.2,75.1,A - Strong,4/4,0
MSME103513,70.5,,,,70.5,B - Moderate,1/4,0
MSME103514,,78.0,,,78.0,A - Strong,1/4,0
MSME103515,,35.1,,44.1,37.7,C - Weak,2/4,0
MSME103516,22.5,26.7,,,24.2,D - High Risk,2/4,0
MSME103517,,46.7,,,46.7,C - Weak,1/4,0
MSME103518,67.1,60.7,,,64.4,B - Moderate,2/4,0
MSME103519,,48.1,,45.9,47.5,C - Weak,2/4,0
MSME103520,72.9,61.9,53.3,,63.3,B - Moderate,3/4,0
MSME103521,68.7,,75.9,,72.0,B - Moderate,2/4,0
MSME103522,67.1,79.5,56.7,,67.1,B - Moderate,3/4,0
MSME103523,,55.2,36.4,,44.9,C - Weak,2/4,1
MSME103524,24.1,,25.6,,24.8,D - High Risk,2/4,0
MSME103525,56.9,56.2,,,56.6,B - Moderate,2/4,0
MSME103526,,47.6,,47.0,47.4,C - Weak,2/4,1
MSME103527,75.0,82.3,,,78.0,A - Strong,2/4,0
MSME103528,69.4,72.4,76.3,,72.5,B - Moderate,3/4,0
MSME103529,,42.3,,,42.3,C - Weak,1/4,0
MSME103530,,50.6,45.4,,47.8,C - Weak,2/4,0
MSME103531,86.4,91.4,85.6,,87.5,A - Strong,3/4,0
MSME103532,22.9,25.4,18.3,,22.1,D - High Risk,3/4,0
MSME103533,63.1,63.9,55.3,,60.7,B - Moderate,3/4,0
MSME103534,71.8,69.1,,61.8,69.4,B - Moderate,3/4,0
MSME103535,67.8,,78.6,,72.8,B - Moderate,2/4,0
MSME103536,87.6,90.4,90.4,,89.3,A - Strong,3/4,0
MSME103537,36.8,58.7,,,45.9,C - Weak,2/4,0
MSME103538,,48.3,,,48.3,C - Weak,1/4,0
MSME103539,30.5,37.2,,,33.3,D - High Risk,2/4,0
MSME103540,87.1,93.1,82.7,,87.3,A - Strong,3/4,0
MSME103541,86.7,92.6,,,89.2,A - Strong,2/4,0
MSME103542,,,,,,Unscoreable,0/4,0
MSME103543,,30.9,,47.9,35.8,C - Weak,2/4,0
MSME103544,36.1,56.6,48.5,,45.9,C - Weak,3/4,0
MSME103545,83.0,84.1,73.8,,80.2,A - Strong,3/4,0
MSME103546,65.8,58.3,,,62.7,B - Moderate,2/4,0
MSME103547,,51.4,66.7,,59.7,B - Moderate,2/4,1
MSME103548,67.2,58.8,,,63.7,B - Moderate,2/4,0
MSME103549,30.6,37.3,39.4,,35.4,C - Weak,3/4,0
MSME103550,78.6,80.2,,81.7,79.6,A - Strong,3/4,0
MSME103551,32.6,35.3,41.0,,36.1,C - Weak,3/4,0
MSME103552,,69.9,,,69.9,B - Moderate,1/4,0
MSME103553,,56.7,47.0,,51.4,C - Weak,2/4,0
MSME103554,25.6,33.4,,,28.8,D - High Risk,2/4,0
MSME103555,,,,61.8,61.8,B - Moderate,1/4,0
MSME103556,,83.6,67.0,,74.5,B - Moderate,2/4,0
MSME103557,36.7,31.8,,46.2,36.3,C - Weak,3/4,0
MSME103558,79.8,87.1,,,82.8,A - Strong,2/4,0
MSME103559,65.7,75.9,,,70.0,B - Moderate,2/4,0
MSME103560,48.7,,30.8,50.3,41.8,C - Weak,3/4,0
MSME103561,19.7,25.7,21.8,,22.1,D - High Risk,3/4,0
MSME103562,25.0,,,,25.0,D - High Risk,1/4,0
MSME103563,,76.3,89.7,,83.6,A - Strong,2/4,0
MSME103564,,49.3,73.5,68.4,63.4,B - Moderate,3/4,0
MSME103565,25.7,47.9,14.6,22.0,27.5,D - High Risk,4/4,1
MSME103566,37.2,40.7,44.4,29.4,39.5,C - Weak,4/4,1
MSME103567,,53.5,,,53.5,C - Weak,1/4,0
MSME103568,86.4,87.0,88.8,,87.4,A - Strong,3/4,0
MSME103569,,47.6,,,47.6,C - Weak,1/4,0
MSME103570,41.7,48.3,,49.4,45.2,C - Weak,3/4,0
MSME103571,82.4,79.3,74.9,,79.0,A - Strong,3/4,0
MSME103572,,57.6,,,57.6,B - Moderate,1/4,0
MSME103573,26.3,49.7,,,36.1,C - Weak,2/4,0
MSME103574,,58.8,,,58.8,B - Moderate,1/4,0
MSME103575,25.1,35.8,,17.9,27.9,D - High Risk,3/4,0
MSME103576,24.9,,,26.9,25.3,D - High Risk,2/4,0
MSME103577,39.9,38.5,,,39.3,C - Weak,2/4,1
MSME103578,48.1,55.3,,45.4,50.3,C - Weak,3/4,0
MSME103579,44.3,47.3,32.4,,41.2,C - Weak,3/4,0
MSME103580,,68.1,,,68.1,B - Moderate,1/4,0
MSME103581,44.5,37.9,41.5,,41.7,C - Weak,3/4,0
MSME103582,,30.0,,,30.0,D - High Risk,1/4,1
MSME103583,87.4,93.6,,,90.0,A - Strong,2/4,0
MSME103584,69.1,92.3,,,78.8,A - Strong,2/4,0
MSME103585,,,76.9,,76.9,A - Strong,1/4,0
MSME103586,,32.4,23.3,,27.4,D - High Risk,2/4,0
MSME103587,,68.9,81.3,,75.7,A - Strong,2/4,0
MSME103588,53.1,,,,53.1,C - Weak,1/4,1
MSME103589,,40.3,,,40.3,C - Weak,1/4,0
MSME103590,,,85.5,93.8,87.6,A - Strong,2/4,0
MSME103591,64.8,75.0,,,69.0,B - Moderate,2/4,0
MSME103592,91.3,91.9,93.1,88.6,91.7,A - Strong,4/4,0
MSME103593,75.6,84.6,83.7,59.2,78.6,A - Strong,4/4,0
MSME103594,40.3,51.5,55.8,,48.6,C - Weak,3/4,0
MSME103595,75.1,,,,75.1,A - Strong,1/4,0
MSME103596,39.7,47.0,,,42.7,C - Weak,2/4,0
MSME103597,71.8,,,59.4,69.0,B - Moderate,2/4,0
MSME103598,,,,32.1,32.1,D - High Risk,1/4,0
MSME103599,34.9,38.3,30.9,,34.5,D - High Risk,3/4,0
MSME103600,79.7,92.9,,,85.2,A - Strong,2/4,0
MSME103601,,75.2,,85.3,78.1,A - Strong,2/4,0
MSME103602,36.5,25.0,25.1,31.2,29.7,D - High Risk,4/4,0
MSME103603,83.3,87.0,73.5,,81.1,A - Strong,3/4,0
MSME103604,37.1,,57.3,,46.4,C - Weak,2/4,0
MSME103605,,71.3,83.3,,77.8,A - Strong,2/4,0
MSME103606,,33.4,,,33.4,D - High Risk,1/4,0
MSME103607,,56.0,,,56.0,B - Moderate,1/4,0
MSME103608,44.3,61.9,,,51.6,C - Weak,2/4,1
MSME103609,,65.0,,,65.0,B - Moderate,1/4,0
MSME103610,37.1,,,,37.1,C - Weak,1/4,0
MSME103611,71.8,80.4,,,75.4,A - Strong,2/4,0
MSME103612,48.7,64.2,,,55.2,B - Moderate,2/4,0
MSME103613,29.1,37.9,45.9,,37.1,C - Weak,3/4,0
MSME103614,21.8,40.5,,,29.6,D - High Risk,2/4,0
MSME103615,84.8,,85.9,,85.3,A - Strong,2/4,0
MSME103616,37.0,42.2,,,39.2,C - Weak,2/4,0
MSME103617,72.7,67.4,,,70.5,B - Moderate,2/4,0
MSME103618,,41.1,44.5,,43.0,C - Weak,2/4,0
MSME103619,80.7,89.5,,81.0,83.9,A - Strong,3/4,0
MSME103620,46.6,35.5,33.7,,39.2,C - Weak,3/4,0
MSME103621,,66.6,,,66.6,B - Moderate,1/4,0
MSME103622,,39.9,,23.3,35.2,C - Weak,2/4,0
MSME103623,,45.8,,37.4,43.4,C - Weak,2/4,0
MSME103624,88.1,89.6,81.9,,86.5,A - Strong,3/4,0
MSME103625,,84.2,89.9,,87.3,A - Strong,2/4,0
MSME103626,73.5,74.6,73.1,80.5,74.4,B - Moderate,4/4,1
MSME103627,48.4,64.0,,,54.9,C - Weak,2/4,0
MSME103628,39.5,49.0,29.4,39.7,38.9,C - Weak,4/4,0
MSME103629,78.7,75.3,71.4,,75.3,A - Strong,3/4,0
MSME103630,47.6,,,,47.6,C - Weak,1/4,0
MSME103631,64.8,48.9,,,58.2,B - Moderate,2/4,0
MSME103632,,43.0,59.7,,52.1,C - Weak,2/4,0
MSME103633,,46.5,50.6,,48.7,C - Weak,2/4,0
MSME103634,,62.8,,,62.8,B - Moderate,1/4,0
MSME103635,,65.1,60.0,,62.3,B - Moderate,2/4,0
MSME103636,31.7,40.4,32.5,,34.4,D - High Risk,3/4,0
MSME103637,,60.6,,,60.6,B - Moderate,1/4,0
MSME103638,40.3,,53.0,35.7,44.8,C - Weak,3/4,1
MSME103639,66.3,76.2,65.7,,68.9,B - Moderate,3/4,0
MSME103640,,75.3,83.8,,79.9,A - Strong,2/4,0
MSME103641,,34.8,,22.1,31.2,D - High Risk,2/4,1
MSME103642,,,74.1,,74.1,B - Moderate,1/4,0
MSME103643,,70.1,79.3,,75.1,A - Strong,2/4,0
MSME103644,,76.9,74.5,,75.6,A - Strong,2/4,0
MSME103645,90.6,92.6,90.1,93.8,91.3,A - Strong,4/4,0
MSME103646,82.5,74.0,77.1,,78.3,A - Strong,3/4,0
MSME103647,,60.7,,,60.7,B - Moderate,1/4,0
MSME103648,37.9,33.1,,,35.9,C - Weak,2/4,0
MSME103649,,51.1,,25.0,43.6,C - Weak,2/4,0
MSME103650,78.3,85.4,,,81.3,A - Strong,2/4,0
MSME103651,,81.5,,,81.5,A - Strong,1/4,0
MSME103652,51.1,37.4,55.6,,48.8,C - Weak,3/4,0
MSME103653,,19.1,,19.2,19.1,D - High Risk,2/4,0
MSME103654,85.7,75.5,88.6,,83.8,A - Strong,3/4,0
MSME103655,,27.4,22.9,,24.9,D - High Risk,2/4,0
MSME103656,,67.6,74.3,,71.3,B - Moderate,2/4,0
MSME103657,17.3,18.3,23.9,,19.8,D - High Risk,3/4,0
MSME103658,,80.9,,,80.9,A - Strong,1/4,0
MSME103659,,35.5,,59.8,42.4,C - Weak,2/4,0
MSME103660,,30.1,,,30.1,D - High Risk,1/4,0
MSME103661,83.8,86.7,,,85.0,A - Strong,2/4,0
MSME103662,,84.4,,,84.4,A - Strong,1/4,0
MSME103663,75.5,84.2,77.8,,78.7,A - Strong,3/4,0
MSME103664,,59.7,,,59.7,B - Moderate,1/4,0
MSME103665,57.5,51.4,42.0,52.9,50.9,C - Weak,4/4,0
MSME103666,59.9,79.5,70.8,,69.0,B - Moderate,3/4,0
MSME103667,37.0,45.7,,,40.6,C - Weak,2/4,0
MSME103668,36.3,48.6,,,41.4,C - Weak,2/4,0
MSME103669,64.1,76.3,69.3,,69.2,B - Moderate,3/4,0
MSME103670,87.4,88.9,91.8,,89.3,A - Strong,3/4,0
MSME103671,38.0,33.1,35.0,,35.6,C - Weak,3/4,1
MSME103672,87.9,90.1,,,88.8,A - Strong,2/4,0
MSME103673,,,77.3,,77.3,A - Strong,1/4,0
MSME103674,44.1,,,,44.1,C - Weak,1/4,0
MSME103675,76.1,,86.1,,80.7,A - Strong,2/4,0
MSME103676,,58.0,,,58.0,B - Moderate,1/4,0
MSME103677,81.9,91.5,68.3,,80.0,A - Strong,3/4,0
MSME103678,,,30.7,,30.7,D - High Risk,1/4,0
MSME103679,40.8,39.6,26.9,,35.8,C - Weak,3/4,1
MSME103680,,,,,,Unscoreable,0/4,0
MSME103681,,53.3,45.3,56.5,50.1,C - Weak,3/4,0
MSME103682,,58.5,36.4,49.6,46.9,C - Weak,3/4,0
MSME103683,52.0,60.3,,,55.5,B - Moderate,2/4,0
MSME103684,48.2,52.8,32.6,,44.3,C - Weak,3/4,0
MSME103685,76.6,61.1,72.4,66.6,70.5,B - Moderate,4/4,0
MSME103686,,72.2,81.0,,77.0,A - Strong,2/4,0
MSME103687,85.5,92.3,72.9,,83.2,A - Strong,3/4,0
MSME103688,69.3,76.1,,,72.1,B - Moderate,2/4,0
MSME103689,,,,,,Unscoreable,0/4,0
MSME103690,,30.7,34.3,,32.7,D - High Risk,2/4,1
MSME103691,54.4,52.3,64.6,,57.2,B - Moderate,3/4,0
MSME103692,88.6,92.2,87.9,88.8,89.3,A - Strong,4/4,0
MSME103693,,38.4,,,38.4,C - Weak,1/4,0
MSME103694,,,45.1,,45.1,C - Weak,1/4,0
MSME103695,31.9,53.3,,62.3,43.9,C - Weak,3/4,0
MSME103696,61.1,64.9,,,62.7,B - Moderate,2/4,0
MSME103697,81.4,85.3,67.5,91.6,79.2,A - Strong,4/4,0
MSME103698,51.9,57.5,,,54.2,C - Weak,2/4,0
MSME103699,,74.6,,,74.6,B - Moderate,1/4,0
MSME103700,36.3,,29.8,37.4,33.8,D - High Risk,3/4,0
MSME103701,61.5,79.8,60.8,65.1,66.2,B - Moderate,4/4,0
MSME103702,,52.0,,,52.0,C - Weak,1/4,0
MSME103703,63.9,87.7,65.6,81.0,72.1,B - Moderate,4/4,0
MSME103704,26.4,41.6,20.6,,28.7,D - High Risk,3/4,1
MSME103705,,85.4,68.7,,76.3,A - Strong,2/4,0
MSME103706,81.2,85.0,71.7,,79.1,A - Strong,3/4,0
MSME103707,73.5,85.1,76.8,74.6,77.5,A - Strong,4/4,0
MSME103708,56.6,51.0,,31.3,51.0,C - Weak,3/4,0
MSME103709,82.5,92.2,81.7,,84.9,A - Strong,3/4,0
MSME103710,66.0,67.3,,39.0,62.6,B - Moderate,3/4,0
MSME103711,39.6,,,26.7,36.7,C - Weak,2/4,0
MSME103712,90.9,92.8,89.4,93.3,91.2,A - Strong,4/4,0
MSME103713,,21.8,,19.4,21.1,D - High Risk,2/4,1
MSME103714,,88.1,90.0,94.3,89.9,A - Strong,3/4,0
MSME103715,23.7,,,,23.7,D - High Risk,1/4,0
MSME103716,45.8,60.4,,,51.9,C - Weak,2/4,0
MSME103717,,38.1,,,38.1,C - Weak,1/4,0
MSME103718,,26.2,,23.8,25.5,D - High Risk,2/4,0
MSME103719,71.5,61.3,,,67.2,B - Moderate,2/4,0
MSME103720,27.9,,,18.4,25.8,D - High Risk,2/4,1
MSME103721,37.5,38.0,36.1,,37.2,C - Weak,3/4,0
MSME103722,60.5,79.3,76.9,57.7,69.8,B - Moderate,4/4,0
MSME103723,16.7,21.8,,,18.8,D - High Risk,2/4,0
MSME103724,79.5,86.9,71.1,,78.8,A - Strong,3/4,0
MSME103725,78.5,,80.7,,79.5,A - Strong,2/4,0
MSME103726,73.8,,74.0,,73.9,B - Moderate,2/4,0
MSME103727,,64.4,59.1,44.1,58.8,B - Moderate,3/4,0
MSME103728,18.4,30.9,,28.3,24.3,D - High Risk,3/4,0
MSME103729,,,,,,Unscoreable,0/4,0
MSME103730,50.4,,,55.9,51.6,C - Weak,2/4,0
MSME103731,82.2,,,74.5,80.5,A - Strong,2/4,0
MSME103732,,28.9,,33.3,30.2,D - High Risk,2/4,0
MSME103733,79.8,80.5,,,80.1,A - Strong,2/4,0
MSME103734,72.6,83.7,,,77.2,A - Strong,2/4,0
MSME103735,64.6,64.7,,54.1,63.1,B - Moderate,3/4,0
MSME103736,61.8,54.2,49.0,,55.4,B - Moderate,3/4,0
MSME103737,,,,,,Unscoreable,0/4,0
MSME103738,23.3,33.5,,23.6,27.0,D - High Risk,3/4,0
MSME103739,84.7,86.3,67.0,,79.2,A - Strong,3/4,0
MSME103740,67.2,72.8,,,69.5,B - Moderate,2/4,0
MSME103741,,55.7,68.6,,62.7,B - Moderate,2/4,0
MSME103742,44.3,,41.2,,42.9,C - Weak,2/4,0
MSME103743,,21.0,,44.3,27.7,D - High Risk,2/4,0
MSME103744,,83.2,62.3,,71.8,B - Moderate,2/4,0
MSME103745,41.8,,,56.5,45.1,C - Weak,2/4,0
MSME103746,,55.6,26.7,,39.8,C - Weak,2/4,1
MSME103747,59.9,,,,59.9,B - Moderate,1/4,0
MSME103748,84.2,85.3,88.3,,85.9,A - Strong,3/4,0
MSME103749,,68.5,,,68.5,B - Moderate,1/4,0
MSME103750,,42.3,,,42.3,C - Weak,1/4,0
MSME103751,47.1,47.6,,,47.3,C - Weak,2/4,0
MSME103752,71.7,86.2,87.1,,80.9,A - Strong,3/4,0
MSME103753,80.5,91.4,86.3,,85.5,A - Strong,3/4,0
MSME103754,,89.3,77.1,,82.6,A - Strong,2/4,0
MSME103755,49.7,59.6,61.9,53.0,56.2,B - Moderate,4/4,0
MSME103756,,24.6,14.0,,18.8,D - High Risk,2/4,1
MSME103757,,58.3,,,58.3,B - Moderate,1/4,0
MSME103758,45.4,59.7,,,51.4,C - Weak,2/4,0
MSME103759,43.3,51.4,56.3,,49.9,C - Weak,3/4,0
MSME103760,68.1,,,70.0,68.5,B - Moderate,2/4,1
MSME103761,,31.3,,,31.3,D - High Risk,1/4,0
MSME103762,,30.3,63.5,,48.4,C - Weak,2/4,0
MSME103763,23.0,23.8,,,23.3,D - High Risk,2/4,1
MSME103764,39.7,50.2,,,44.1,C - Weak,2/4,0
MSME103765,,82.8,81.6,,82.1,A - Strong,2/4,0
MSME103766,55.1,46.6,53.8,,52.3,C - Weak,3/4,1
MSME103767,,87.0,72.6,,79.1,A - Strong,2/4,0
MSME103768,,39.3,31.9,,35.3,C - Weak,2/4,0
MSME103769,66.0,,,78.6,68.8,B - Moderate,2/4,0
MSME103770,82.8,,90.5,89.2,86.7,A - Strong,3/4,0
MSME103771,36.5,40.6,,25.5,36.4,C - Weak,3/4,0
MSME103772,56.5,39.8,55.9,,51.7,C - Weak,3/4,1
MSME103773,58.3,,,,58.3,B - Moderate,1/4,0
MSME103774,60.9,85.8,,,71.3,B - Moderate,2/4,0
MSME103775,,64.3,46.3,,54.5,C - Weak,2/4,0
MSME103776,37.1,34.5,33.1,,35.0,C - Weak,3/4,0
MSME103777,,37.9,,,37.9,C - Weak,1/4,0
MSME103778,,53.4,,,53.4,C - Weak,1/4,0
MSME103779,90.5,91.9,90.9,92.1,91.1,A - Strong,4/4,0
MSME103780,32.5,39.1,,,35.2,C - Weak,2/4,0
MSME103781,86.1,,,93.5,87.7,A - Strong,2/4,0
MSME103782,,90.3,90.9,,90.6,A - Strong,2/4,0
MSME103783,,87.3,70.5,,78.1,A - Strong,2/4,0
MSME103784,,72.9,82.9,,78.4,A - Strong,2/4,0
MSME103785,,54.6,,37.6,49.7,C - Weak,2/4,0
MSME103786,73.2,,70.1,,71.8,B - Moderate,2/4,1
MSME103787,,35.7,,,35.7,C - Weak,1/4,0
MSME103788,,56.5,62.3,,59.7,B - Moderate,2/4,0
MSME103789,,51.5,,54.9,52.5,C - Weak,2/4,0
MSME103790,34.1,32.8,,,33.6,D - High Risk,2/4,0
MSME103791,,,68.4,,68.4,B - Moderate,1/4,0
MSME103792,,35.0,,27.8,32.9,D - High Risk,2/4,1
MSME103793,47.3,54.1,,,50.1,C - Weak,2/4,0
MSME103794,,62.5,64.5,,63.6,B - Moderate,2/4,0
MSME103795,63.6,,59.3,,61.6,B - Moderate,2/4,0
MSME103796,28.7,32.5,29.7,,30.1,D - High Risk,3/4,0
MSME103797,19.3,28.6,,22.9,23.1,D - High Risk,3/4,0
MSME103798,25.2,,25.4,22.5,24.9,D - High Risk,3/4,1
MSME103799,,25.5,,,25.5,D - High Risk,1/4,1
MSME103800,,57.0,,,57.0,B - Moderate,1/4,0
MSME103801,21.3,31.7,,,25.6,D - High Risk,2/4,0
MSME103802,35.1,25.9,,,31.3,D - High Risk,2/4,1
MSME103803,47.1,70.6,,,56.9,B - Moderate,2/4,0
MSME103804,,65.3,,,65.3,B - Moderate,1/4,0
MSME103805,77.1,82.8,73.3,,77.4,A - Strong,3/4,0
MSME103806,57.9,,50.1,63.1,55.5,B - Moderate,3/4,0
MSME103807,,65.1,79.7,,73.1,B - Moderate,2/4,0
MSME103808,,83.9,,64.4,78.3,A - Strong,2/4,0
MSME103809,81.6,86.5,78.5,80.7,81.8,A - Strong,4/4,0
MSME103810,44.0,54.1,,59.7,49.9,C - Weak,3/4,0
MSME103811,,36.1,53.6,,45.6,C - Weak,2/4,0
MSME103812,,63.7,,,63.7,B - Moderate,1/4,0
MSME103813,64.9,61.3,,,63.4,B - Moderate,2/4,0
MSME103814,58.7,71.0,,,63.8,B - Moderate,2/4,0
MSME103815,26.7,29.7,,,27.9,D - High Risk,2/4,0
MSME103816,47.5,62.8,52.9,,53.6,C - Weak,3/4,0
MSME103817,66.1,65.5,,,65.8,B - Moderate,2/4,0
MSME103818,,,,58.7,58.7,B - Moderate,1/4,0
MSME103819,34.0,,17.5,,26.4,D - High Risk,2/4,0
MSME103820,24.0,,31.1,,27.3,D - High Risk,2/4,1
MSME103821,66.8,85.0,54.4,,67.7,B - Moderate,3/4,0
MSME103822,55.5,66.4,,,60.0,B - Moderate,2/4,0
MSME103823,,56.4,46.2,,50.8,C - Weak,2/4,1
MSME103824,,,,18.8,18.8,D - High Risk,1/4,0
MSME103825,42.6,,49.7,,45.9,C - Weak,2/4,0
MSME103826,,39.8,,,39.8,C - Weak,1/4,0
MSME103827,81.1,79.3,68.4,,76.4,A - Strong,3/4,0
MSME103828,33.7,45.7,33.7,38.2,37.2,C - Weak,4/4,1
MSME103829,,46.9,35.8,,40.8,C - Weak,2/4,0
MSME103830,60.1,79.6,,,68.2,B - Moderate,2/4,0
