enterprise_id,gst_score,upi_score,aa_score,epfo_score,overall_score,risk_tier,confidence,actual_default
MSME103387,,25.6,32.0,32.6,29.6,D - High Risk,3/4,0
MSME103388,46.4,64.6,,,54.0,C - Weak,2/4,1
MSME103389,90.9,93.7,,92.3,92.1,A - Strong,3/4,0
MSME103390,75.3,72.4,,,74.1,B - Moderate,2/4,0
MSME103391,86.2,,,,86.2,A - Strong,1/4,0
MSME103392,79.8,81.6,,79.0,80.3,A - Strong,3/4,0
MSME103393,86.9,92.8,,91.6,89.7,A - Strong,3/4,0
MSME103394,81.8,77.9,75.0,79.3,78.5,A - Strong,4/4,0
MSME103395,,,36.9,44.2,38.7,C - Weak,2/4,0
MSME103396,,49.3,69.7,,60.4,B - Moderate,2/4,0
MSME103397,71.4,88.1,72.6,,76.4,A - Strong,3/4,0
MSME103398,90.7,91.5,86.9,92.5,89.9,A - Strong,4/4,0
MSME103399,,,,,,Unscoreable,0/4,0
MSME103400,,,,,,Unscoreable,0/4,0
MSME103401,,37.1,27.2,23.8,30.5,D - High Risk,3/4,0
MSME103402,,36.6,,27.9,34.1,D - High Risk,2/4,1
MSME103403,,42.0,,40.0,41.4,C - Weak,2/4,0
MSME103404,36.6,,,,36.6,C - Weak,1/4,0
MSME103405,69.0,76.1,72.9,,72.3,B - Moderate,3/4,0
MSME103406,,56.1,64.5,,60.7,B - Moderate,2/4,0
MSME103407,80.9,80.7,,,80.8,A - Strong,2/4,0
MSME103408,48.1,60.9,,,53.4,C - Weak,2/4,1
MSME103409,,83.3,79.6,,81.3,A - Strong,2/4,0
MSME103410,83.0,78.5,81.5,80.9,81.2,A - Strong,4/4,0
MSME103411,48.4,63.3,71.6,77.7,62.0,B - Moderate,4/4,0
MSME103412,46.2,52.6,,,48.9,C - Weak,2/4,0
MSME103413,36.5,,,,36.5,C - Weak,1/4,0
MSME103414,71.2,70.7,75.7,,72.6,B - Moderate,3/4,0
MSME103415,71.1,68.2,79.7,,73.2,B - Moderate,3/4,0
MSME103416,85.4,,,,85.4,A - Strong,1/4,0
MSME103417,63.6,63.7,72.6,,66.6,B - Moderate,3/4,0
MSME103418,,44.5,45.7,,45.2,C - Weak,2/4,0
MSME103419,25.7,,34.3,,29.7,D - High Risk,2/4,1
MSME103420,27.5,,,25.5,27.1,D - High Risk,2/4,1
MSME103421,33.0,38.8,36.8,,35.9,C - Weak,3/4,0
MSME103422,46.4,70.5,,,56.4,B - Moderate,2/4,0
MSME103423,56.9,65.8,,,60.6,B - Moderate,2/4,0
MSME103424,,77.4,,,77.4,A - Strong,1/4,0
MSME103425,18.2,33.2,,,24.5,D - High Risk,2/4,0
MSME103426,,64.3,,,64.3,B - Moderate,1/4,0
MSME103427,38.9,,54.2,,46.0,C - Weak,2/4,0
MSME103428,55.1,,79.1,78.2,67.8,B - Moderate,3/4,0
MSME103429,,,,,,Unscoreable,0/4,0
MSME103430,27.5,35.8,27.0,,29.6,D - High Risk,3/4,0
MSME103431,47.3,66.2,,,55.2,B - Moderate,2/4,0
MSME103432,76.2,68.3,69.5,62.8,70.9,B - Moderate,4/4,0
MSME103433,,26.3,42.2,,35.0,C - Weak,2/4,0
MSME103434,27.5,27.5,,,27.5,D - High Risk,2/4,0
MSME103435,,44.5,,,44.5,C - Weak,1/4,1
MSME103436,66.0,71.0,80.7,85.1,73.6,B - Moderate,4/4,0
MSME103437,89.9,92.3,,,90.9,A - Strong,2/4,0
MSME103438,55.5,60.3,50.3,,55.1,B - Moderate,3/4,0
MSME103439,40.4,38.0,36.2,,38.3,C - Weak,3/4,0
MSME103440,71.5,78.0,,83.8,75.6,A - Strong,3/4,0
MSME103441,,64.9,,,64.9,B - Moderate,1/4,0
MSME103442,64.3,81.7,69.0,71.7,70.8,B - Moderate,4/4,0
MSME103443,,61.6,63.5,,62.6,B - Moderate,2/4,0
MSME103444,62.8,69.9,65.3,50.7,64.1,B - Moderate,4/4,0
MSME103445,42.5,41.6,,44.4,42.5,C - Weak,3/4,0
MSME103446,,,,81.4,81.4,A - Strong,1/4,0
MSME103447,90.8,89.5,,88.7,90.0,A - Strong,3/4,0
MSME103448,45.9,44.9,,,45.5,C - Weak,2/4,0
MSME103449,77.9,69.6,76.9,,75.3,A - Strong,3/4,0
MSME103450,79.4,81.1,70.6,,76.9,A - Strong,3/4,0
MSME103451,86.0,91.8,82.7,,86.5,A - Strong,3/4,0
MSME103452,70.0,74.3,65.2,,69.6,B - Moderate,3/4,0
MSME103453,,55.5,36.6,,45.2,C - Weak,2/4,0
MSME103454,,33.4,39.8,32.1,36.2,C - Weak,3/4,0
MSME103455,,,81.2,,81.2,A - Strong,1/4,0
MSME103456,67.0,67.2,,65.0,66.8,B - Moderate,3/4,0
MSME103457,,88.4,83.2,,85.6,A - Strong,2/4,0
MSME103458,36.6,44.8,29.1,,36.4,C - Weak,3/4,0
MSME103459,55.4,,,,55.4,B - Moderate,1/4,0
MSME103460,,,55.4,,55.4,B - Moderate,1/4,1
MSME103461,87.2,88.5,90.8,91.5,89.0,A - Strong,4/4,0
MSME103462,,86.5,,75.1,83.2,A - Strong,2/4,0
MSME103463,,61.8,,,61.8,B - Moderate,1/4,0
MSME103464,48.8,39.4,,,44.9,C - Weak,2/4,0
MSME103465,56.6,,56.0,,56.3,B - Moderate,2/4,0
MSME103466,35.6,,26.5,,31.4,D - High Risk,2/4,1
MSME103467,32.1,33.1,,,32.5,D - High Risk,2/4,0
MSME103468,44.9,57.6,,,50.2,C - Weak,2/4,0
MSME103469,87.1,,88.1,91.1,88.0,A - Strong,3/4,0
MSME103470,,84.6,66.3,,74.6,B - Moderate,2/4,0
MSME103471,,61.6,,,61.6,B - Moderate,1/4,0
MSME103472,38.0,35.4,,,36.9,C - Weak,2/4,0
MSME103473,,29.2,,,29.2,D - High Risk,1/4,0
MSME103474,,59.1,,,59.1,B - Moderate,1/4,0
MSME103475,74.3,85.5,62.4,,73.4,B - Moderate,3/4,0
MSME103476,88.2,81.3,92.5,,87.7,A - Strong,3/4,0
MSME103477,42.3,,61.5,33.7,48.8,C - Weak,3/4,0
MSME103478,59.2,,,54.8,58.2,B - Moderate,2/4,0
MSME103479,,35.4,31.4,,33.2,D - High Risk,2/4,0
MSME103480,,39.2,34.0,,36.4,C - Weak,2/4,0
MSME103481,53.9,,,,53.9,C - Weak,1/4,0
MSME103482,68.8,78.2,82.3,,75.9,A - Strong,3/4,0
MSME103483,,21.7,52.0,,38.2,C - Weak,2/4,0
MSME103484,,56.9,54.4,49.3,54.6,C - Weak,3/4,0
MSME103485,83.6,,,,83.6,A - Strong,1/4,0
MSME103486,,40.6,54.4,,48.1,C - Weak,2/4,0
MSME103487,69.0,,35.6,,53.6,C - Weak,2/4,1
MSME103488,58.0,52.6,62.2,,57.9,B - Moderate,3/4,1
MSME103489,46.9,51.9,18.5,,38.8,C - Weak,3/4,0
MSME103490,,78.2,,,78.2,A - Strong,1/4,0
MSME103491,48.9,71.6,,25.0,53.6,C - Weak,3/4,0
MSME103492,20.7,,16.5,,18.8,D - High Risk,2/4,1
MSME103493,,65.7,54.5,,59.6,B - Moderate,2/4,0
MSME103494,63.2,63.4,,,63.3,B - Moderate,2/4,0
MSME103495,,38.3,,,38.3,C - Weak,1/4,0
MSME103496,,31.6,,,31.6,D - High Risk,1/4,0
MSME103497,76.5,,87.2,79.4,81.2,A - Strong,3/4,0
MSME103498,47.8,58.5,,,52.3,C - Weak,2/4,0
MSME103499,68.3,71.8,,70.2,69.8,B - Moderate,3/4,0
MSME103500,78.5,90.5,,,83.5,A - Strong,2/4,0
MSME103501,,39.1,53.4,,46.9,C - Weak,2/4,0
MSME103502,83.8,90.7,87.3,,86.9,A - Strong,3/4,0
MSME103503,54.0,67.1,,,59.5,B - Moderate,2/4,0
MSME103504,68.8,,76.2,90.4,74.6,B - Moderate,3/4,0
MSME103505,57.3,53.9,,,55.9,B - Moderate,2/4,0
MSME103506,64.3,83.2,69.8,,71.4,B - Moderate,3/4,0
MSME103507,74.1,84.1,82.6,,79.7,A - Strong,3/4,0
MSME103508,,45.1,,,45.1,C - Weak,1/4,0
MSME103509,,46.1,,,46.1,C - Weak,1/4,0
MSME103510,79.3,87.7,,88.9,83.7,A - Strong,3/4,0
MSME103511,82.2,69.9,63.9,,72.7,B - Moderate,3/4,0
MSME103512,73.7,77.6,78.1,73.1,75.9,A - Strong,4/4,0
MSME103513,70.3,,,,70.3,B - Moderate,1/4,0
MSME103514,,80.3,,,80.3,A - Strong,1/4,0
MSME103515,,35.0,,44.2,37.6,C - Weak,2/4,0
MSME103516,23.0,27.2,,,24.8,D - High Risk,2/4,0
MSME103517,,49.0,,,49.0,C - Weak,1/4,0
MSME103518,65.4,60.3,,,63.3,B - Moderate,2/4,0
MSME103519,,47.7,,47.2,47.6,C - Weak,2/4,0
MSME103520,72.7,62.4,55.0,,63.9,B - Moderate,3/4,0
MSME103521,67.1,,74.8,,70.7,B - Moderate,2/4,0
MSME103522,67.3,77.9,58.2,,67.2,B - Moderate,3/4,0
MSME103523,,59.8,36.5,,47.1,C - Weak,2/4,1
MSME103524,23.9,,26.4,,25.1,D - High Risk,2/4,0
MSME103525,58.8,52.3,,,56.1,B - Moderate,2/4,0
MSME103526,,46.3,,45.8,46.2,C - Weak,2/4,1
MSME103527,74.5,82.9,,,78.0,A - Strong,2/4,0
MSME103528,69.6,72.7,78.7,,73.5,B - Moderate,3/4,0
MSME103529,,41.1,,,41.1,C - Weak,1/4,0
MSME103530,,49.9,45.5,,47.5,C - Weak,2/4,0
MSME103531,87.3,90.8,85.3,,87.6,A - Strong,3/4,0
MSME103532,23.4,25.6,18.3,,22.3,D - High Risk,3/4,0
MSME103533,62.9,66.7,53.7,,60.9,B - Moderate,3/4,0
MSME103534,70.5,67.4,,61.6,68.1,B - Moderate,3/4,0
MSME103535,70.3,,78.8,,74.2,B - Moderate,2/4,0
MSME103536,87.9,90.9,90.0,,89.4,A - Strong,3/4,0
MSME103537,36.7,60.9,,,46.8,C - Weak,2/4,0
MSME103538,,49.1,,,49.1,C - Weak,1/4,0
MSME103539,29.1,36.5,,,32.2,D - High Risk,2/4,0
MSME103540,86.4,93.2,81.2,,86.6,A - Strong,3/4,0
MSME103541,87.3,92.5,,,89.5,A - Strong,2/4,0
MSME103542,,,,,,Unscoreable,0/4,0
MSME103543,,30.4,,46.5,35.0,C - Weak,2/4,0
MSME103544,34.3,55.3,47.6,,44.6,C - Weak,3/4,0
MSME103545,82.7,82.9,73.4,,79.7,A - Strong,3/4,0
MSME103546,67.5,59.0,,,64.0,B - Moderate,2/4,0
MSME103547,,52.6,66.0,,59.9,B - Moderate,2/4,1
MSME103548,66.9,59.3,,,63.7,B - Moderate,2/4,0
MSME103549,29.4,35.5,39.3,,34.4,D - High Risk,3/4,0
MSME103550,78.7,79.8,,81.5,79.5,A - Strong,3/4,0
MSME103551,32.7,37.4,40.6,,36.6,C - Weak,3/4,0
MSME103552,,71.1,,,71.1,B - Moderate,1/4,0
MSME103553,,56.0,47.3,,51.3,C - Weak,2/4,0
MSME103554,24.9,32.0,,,27.9,D - High Risk,2/4,0
MSME103555,,,,62.3,62.3,B - Moderate,1/4,0
MSME103556,,84.0,66.6,,74.5,B - Moderate,2/4,0
MSME103557,35.8,29.0,,44.5,34.6,D - High Risk,3/4,0
MSME103558,81.3,87.4,,,83.8,A - Strong,2/4,0
MSME103559,66.6,76.6,,,70.8,B - Moderate,2/4,0
MSME103560,47.5,,29.2,49.6,40.5,C - Weak,3/4,0
MSME103561,20.1,24.2,21.2,,21.6,D - High Risk,3/4,0
MSME103562,25.0,,,,25.0,D - High Risk,1/4,0
MSME103563,,75.6,88.4,,82.6,A - Strong,2/4,0
MSME103564,,48.4,72.9,66.9,62.6,B - Moderate,3/4,0
MSME103565,25.4,47.7,15.2,21.9,27.6,D - High Risk,4/4,1
MSME103566,36.1,43.0,44.2,29.0,39.5,C - Weak,4/4,1
MSME103567,,53.5,,,53.5,C - Weak,1/4,0
MSME103568,87.1,86.0,88.6,,87.3,A - Strong,3/4,0
MSME103569,,49.0,,,49.0,C - Weak,1/4,0
MSME103570,40.9,49.2,,48.7,45.0,C - Weak,3/4,0
MSME103571,81.9,78.4,77.1,,79.3,A - Strong,3/4,0
MSME103572,,61.2,,,61.2,B - Moderate,1/4,0
MSME103573,24.6,48.4,,,34.5,D - High Risk,2/4,0
MSME103574,,59.8,,,59.8,B - Moderate,1/4,0
MSME103575,24.5,36.6,,18.3,27.9,D - High Risk,3/4,0
MSME103576,24.3,,,26.6,24.8,D - High Risk,2/4,0
MSME103577,38.1,38.2,,,38.1,C - Weak,2/4,1
MSME103578,46.5,55.0,,45.7,49.4,C - Weak,3/4,0
MSME103579,46.1,48.9,32.0,,42.2,C - Weak,3/4,0
MSME103580,,68.6,,,68.6,B - Moderate,1/4,0
MSME103581,43.0,34.6,41.7,,40.2,C - Weak,3/4,0
MSME103582,,28.7,,,28.7,D - High Risk,1/4,1
MSME103583,87.8,93.8,,,90.3,A - Strong,2/4,0
MSME103584,69.9,93.2,,,79.6,A - Strong,2/4,0
MSME103585,,,78.6,,78.6,A - Strong,1/4,0
MSME103586,,33.3,24.0,,28.2,D - High Risk,2/4,0
MSME103587,,68.7,82.6,,76.3,A - Strong,2/4,0
MSME103588,53.2,,,,53.2,C - Weak,1/4,1
MSME103589,,39.9,,,39.9,C - Weak,1/4,0
MSME103590,,,85.7,93.3,87.6,A - Strong,2/4,0
MSME103591,65.6,75.0,,,69.5,B - Moderate,2/4,0
MSME103592,91.1,92.1,93.3,89.2,91.8,A - Strong,4/4,0
MSME103593,76.6,85.3,85.4,57.9,79.5,A - Strong,4/4,0
MSME103594,40.3,51.6,54.6,,48.2,C - Weak,3/4,0
MSME103595,75.2,,,,75.2,A - Strong,1/4,0
MSME103596,38.4,46.4,,,41.7,C - Weak,2/4,0
MSME103597,71.0,,,57.9,68.1,B - Moderate,2/4,0
MSME103598,,,,32.9,32.9,D - High Risk,1/4,0
MSME103599,36.3,39.6,31.6,,35.7,C - Weak,3/4,0
MSME103600,79.5,92.6,,,85.0,A - Strong,2/4,0
MSME103601,,75.0,,85.6,78.0,A - Strong,2/4,0
MSME103602,35.6,25.1,24.3,29.8,29.0,D - High Risk,4/4,0
MSME103603,83.5,87.5,73.2,,81.2,A - Strong,3/4,0
MSME103604,37.4,,59.7,,47.7,C - Weak,2/4,0
MSME103605,,74.4,83.8,,79.5,A - Strong,2/4,0
MSME103606,,32.8,,,32.8,D - High Risk,1/4,0
MSME103607,,56.5,,,56.5,B - Moderate,1/4,0
MSME103608,43.1,61.4,,,50.7,C - Weak,2/4,1
MSME103609,,64.4,,,64.4,B - Moderate,1/4,0
MSME103610,35.1,,,,35.1,C - Weak,1/4,0
MSME103611,72.6,80.2,,,75.8,A - Strong,2/4,0
MSME103612,47.4,68.2,,,56.1,B - Moderate,2/4,0
MSME103613,28.9,38.1,48.0,,37.8,C - Weak,3/4,0
MSME103614,21.7,39.9,,,29.3,D - High Risk,2/4,0
MSME103615,84.8,,84.9,,84.8,A - Strong,2/4,0
MSME103616,35.6,41.7,,,38.1,C - Weak,2/4,0
MSME103617,72.0,65.9,,,69.5,B - Moderate,2/4,0
MSME103618,,42.1,44.3,,43.3,C - Weak,2/4,0
MSME103619,80.6,90.8,,81.1,84.3,A - Strong,3/4,0
MSME103620,46.3,35.5,33.9,,39.2,C - Weak,3/4,0
MSME103621,,68.7,,,68.7,B - Moderate,1/4,0
MSME103622,,40.1,,22.7,35.1,C - Weak,2/4,0
MSME103623,,46.1,,36.2,43.3,C - Weak,2/4,0
MSME103624,87.9,89.1,81.7,,86.2,A - Strong,3/4,0
MSME103625,,84.9,90.2,,87.8,A - Strong,2/4,0
MSME103626,73.5,74.3,71.6,78.7,73.6,B - Moderate,4/4,1
MSME103627,48.6,64.0,,,55.0,B - Moderate,2/4,0
MSME103628,37.3,46.7,28.9,38.6,37.3,C - Weak,4/4,0
MSME103629,78.1,75.4,73.4,,75.8,A - Strong,3/4,0
MSME103630,48.1,,,,48.1,C - Weak,1/4,0
MSME103631,65.0,42.5,,,55.6,B - Moderate,2/4,0
MSME103632,,41.5,59.7,,51.4,C - Weak,2/4,0
MSME103633,,48.2,50.2,,49.3,C - Weak,2/4,0
MSME103634,,61.6,,,61.6,B - Moderate,1/4,0
MSME103635,,67.6,58.7,,62.7,B - Moderate,2/4,0
MSME103636,30.9,39.9,30.6,,33.3,D - High Risk,3/4,0
MSME103637,,60.8,,,60.8,B - Moderate,1/4,0
MSME103638,41.4,,50.4,39.2,44.7,C - Weak,3/4,1
MSME103639,66.8,76.9,63.4,,68.5,B - Moderate,3/4,0
MSME103640,,76.0,84.5,,80.6,A - Strong,2/4,0
MSME103641,,35.4,,22.5,31.7,D - High Risk,2/4,1
MSME103642,,,75.0,,75.0,A - Strong,1/4,0
MSME103643,,72.5,78.6,,75.8,A - Strong,2/4,0
MSME103644,,78.2,72.4,,75.0,A - Strong,2/4,0
MSME103645,91.8,92.8,91.1,93.9,92.0,A - Strong,4/4,0
MSME103646,83.2,73.1,78.6,,78.9,A - Strong,3/4,0
MSME103647,,60.2,,,60.2,B - Moderate,1/4,0
MSME103648,38.1,31.6,,,35.4,C - Weak,2/4,0
MSME103649,,51.2,,25.1,43.7,C - Weak,2/4,0
MSME103650,77.6,86.9,,,81.5,A - Strong,2/4,0
MSME103651,,81.8,,,81.8,A - Strong,1/4,0
MSME103652,50.8,37.8,53.7,,48.2,C - Weak,3/4,0
MSME103653,,19.4,,20.4,19.7,D - High Risk,2/4,0
MSME103654,86.7,73.1,88.6,,83.6,A - Strong,3/4,0
MSME103655,,28.3,22.5,,25.1,D - High Risk,2/4,0
MSME103656,,68.3,73.8,,71.3,B - Moderate,2/4,0
MSME103657,17.5,17.3,23.9,,19.6,D - High Risk,3/4,0
MSME103658,,80.5,,,80.5,A - Strong,1/4,0
MSME103659,,36.3,,59.1,42.8,C - Weak,2/4,0
MSME103660,,29.8,,,29.8,D - High Risk,1/4,0
MSME103661,83.3,88.2,,,85.3,A - Strong,2/4,0
MSME103662,,83.3,,,83.3,A - Strong,1/4,0
MSME103663,75.6,84.4,79.7,,79.4,A - Strong,3/4,0
MSME103664,,59.8,,,59.8,B - Moderate,1/4,0
MSME103665,60.7,49.3,43.2,56.3,52.2,C - Weak,4/4,0
MSME103666,59.4,78.9,72.9,,69.3,B - Moderate,3/4,0
MSME103667,37.7,46.8,,,41.5,C - Weak,2/4,0
MSME103668,36.3,50.8,,,42.3,C - Weak,2/4,0
MSME103669,65.0,76.2,70.1,,69.8,B - Moderate,3/4,0
MSME103670,87.6,91.0,91.2,,89.7,A - Strong,3/4,0
MSME103671,38.4,33.7,34.6,,35.8,C - Weak,3/4,1
MSME103672,88.2,90.1,,,89.0,A - Strong,2/4,0
MSME103673,,,77.3,,77.3,A - Strong,1/4,0
MSME103674,42.6,,,,42.6,C - Weak,1/4,0
MSME103675,75.4,,85.5,,80.1,A - Strong,2/4,0
MSME103676,,57.7,,,57.7,B - Moderate,1/4,0
MSME103677,81.9,91.2,70.8,,80.8,A - Strong,3/4,0
MSME103678,,,31.1,,31.1,D - High Risk,1/4,0
MSME103679,41.4,39.8,27.0,,36.2,C - Weak,3/4,1
MSME103680,,,,,,Unscoreable,0/4,0
MSME103681,,51.3,46.3,57.5,49.9,C - Weak,3/4,0
MSME103682,,57.2,36.8,51.1,46.8,C - Weak,3/4,0
MSME103683,52.9,62.8,,,57.0,B - Moderate,2/4,0
MSME103684,45.3,52.9,32.1,,43.0,C - Weak,3/4,0
MSME103685,76.8,61.4,73.4,66.6,70.9,B - Moderate,4/4,0
MSME103686,,71.0,81.3,,76.6,A - Strong,2/4,0
MSME103687,85.3,93.0,73.6,,83.5,A - Strong,3/4,0
MSME103688,69.3,75.2,,,71.8,B - Moderate,2/4,0
MSME103689,,,,,,Unscoreable,0/4,0
MSME103690,,30.6,34.5,,32.7,D - High Risk,2/4,1
MSME103691,55.2,54.1,65.3,,58.3,B - Moderate,3/4,0
MSME103692,88.5,92.4,86.6,88.1,88.9,A - Strong,4/4,0
MSME103693,,37.0,,,37.0,C - Weak,1/4,0
MSME103694,,,45.5,,45.5,C - Weak,1/4,0
MSME103695,33.1,58.7,,62.9,46.5,C - Weak,3/4,0
MSME103696,60.6,64.6,,,62.3,B - Moderate,2/4,0
MSME103697,82.0,86.2,69.0,91.2,80.1,A - Strong,4/4,0
MSME103698,52.4,57.6,,,54.6,C - Weak,2/4,0
MSME103699,,75.3,,,75.3,A - Strong,1/4,0
MSME103700,36.6,,28.9,37.7,33.7,D - High Risk,3/4,0
MSME103701,59.8,81.0,59.6,64.9,65.5,B - Moderate,4/4,0
MSME103702,,52.3,,,52.3,C - Weak,1/4,0
MSME103703,63.9,88.1,67.4,81.8,72.8,B - Moderate,4/4,0
MSME103704,26.8,40.1,21.0,,28.6,D - High Risk,3/4,1
MSME103705,,85.4,69.0,,76.5,A - Strong,2/4,0
MSME103706,80.7,86.1,71.7,,79.2,A - Strong,3/4,0
MSME103707,73.0,85.8,76.6,75.6,77.5,A - Strong,4/4,0
MSME103708,55.1,50.5,,30.6,50.0,C - Weak,3/4,0
MSME103709,83.8,92.6,81.3,,85.4,A - Strong,3/4,0
MSME103710,67.0,69.1,,39.3,63.8,B - Moderate,3/4,0
MSME103711,39.2,,,26.8,36.4,C - Weak,2/4,0
MSME103712,91.3,92.2,89.1,92.6,91.0,A - Strong,4/4,0
MSME103713,,22.4,,19.1,21.5,D - High Risk,2/4,1
MSME103714,,89.4,90.1,94.3,90.5,A - Strong,3/4,0
MSME103715,23.1,,,,23.1,D - High Risk,1/4,0
MSME103716,44.6,60.2,,,51.1,C - Weak,2/4,0
MSME103717,,38.8,,,38.8,C - Weak,1/4,0
MSME103718,,27.7,,22.9,26.3,D - High Risk,2/4,0
MSME103719,69.3,61.3,,,66.0,B - Moderate,2/4,0
MSME103720,27.6,,,18.8,25.6,D - High Risk,2/4,1
MSME103721,35.8,37.4,36.2,,36.4,C - Weak,3/4,0
MSME103722,62.4,78.6,77.8,57.7,70.6,B - Moderate,4/4,0
MSME103723,16.5,20.3,,,18.1,D - High Risk,2/4,0
MSME103724,79.1,87.4,70.7,,78.6,A - Strong,3/4,0
MSME103725,78.7,,82.8,,80.6,A - Strong,2/4,0
MSME103726,74.5,,72.5,,73.6,B - Moderate,2/4,0
MSME103727,,64.7,59.2,44.1,59.0,B - Moderate,3/4,0
MSME103728,18.6,27.4,,28.1,23.1,D - High Risk,3/4,0
MSME103729,,,,,,Unscoreable,0/4,0
MSME103730,50.9,,,55.8,52.0,C - Weak,2/4,0
MSME103731,82.2,,,74.0,80.4,A - Strong,2/4,0
MSME103732,,29.7,,33.5,30.8,D - High Risk,2/4,0
MSME103733,79.7,78.6,,,79.2,A - Strong,2/4,0
MSME103734,72.5,83.6,,,77.1,A - Strong,2/4,0
MSME103735,65.5,60.2,,52.7,61.8,B - Moderate,3/4,0
MSME103736,61.4,55.9,51.0,,56.4,B - Moderate,3/4,0
MSME103737,,,,,,Unscoreable,0/4,0
MSME103738,22.6,32.5,,22.2,26.1,D - High Risk,3/4,0
MSME103739,84.5,86.1,67.9,,79.4,A - Strong,3/4,0
MSME103740,67.8,74.2,,,70.5,B - Moderate,2/4,0
MSME103741,,53.1,68.5,,61.5,B - Moderate,2/4,0
MSME103742,43.4,,41.8,,42.7,C - Weak,2/4,0
MSME103743,,20.3,,43.8,27.0,D - High Risk,2/4,0
MSME103744,,83.4,62.0,,71.7,B - Moderate,2/4,0
MSME103745,41.4,,,56.8,44.8,C - Weak,2/4,0
MSME103746,,54.9,26.9,,39.6,C - Weak,2/4,1
MSME103747,59.2,,,,59.2,B - Moderate,1/4,0
MSME103748,84.4,86.5,88.3,,86.3,A - Strong,3/4,0
MSME103749,,68.4,,,68.4,B - Moderate,1/4,0
MSME103750,,41.7,,,41.7,C - Weak,1/4,0
MSME103751,47.4,48.9,,,48.0,C - Weak,2/4,0
MSME103752,72.0,86.1,88.3,,81.4,A - Strong,3/4,0
MSME103753,81.0,92.1,85.9,,85.7,A - Strong,3/4,0
MSME103754,,89.4,77.1,,82.7,A - Strong,2/4,0
MSME103755,50.1,60.9,60.5,53.8,56.3,B - Moderate,4/4,0
MSME103756,,25.1,14.2,,19.2,D - High Risk,2/4,1
MSME103757,,58.2,,,58.2,B - Moderate,1/4,0
MSME103758,46.0,57.7,,,50.9,C - Weak,2/4,0
MSME103759,43.4,49.8,53.8,,48.6,C - Weak,3/4,0
MSME103760,67.5,,,68.1,67.6,B - Moderate,2/4,1
MSME103761,,30.8,,,30.8,D - High Risk,1/4,0
MSME103762,,30.5,62.4,,47.9,C - Weak,2/4,0
MSME103763,22.9,21.3,,,22.2,D - High Risk,2/4,1
MSME103764,38.9,51.2,,,44.0,C - Weak,2/4,0
MSME103765,,82.2,82.5,,82.4,A - Strong,2/4,0
MSME103766,54.7,46.2,53.5,,51.9,C - Weak,3/4,1
MSME103767,,87.9,74.2,,80.4,A - Strong,2/4,0
MSME103768,,40.0,32.2,,35.7,C - Weak,2/4,0
MSME103769,65.0,,,77.2,67.7,B - Moderate,2/4,0
MSME103770,82.9,,90.0,89.8,86.7,A - Strong,3/4,0
MSME103771,36.5,37.7,,25.1,35.3,C - Weak,3/4,0
MSME103772,55.4,40.7,53.5,,50.7,C - Weak,3/4,1
MSME103773,56.9,,,,56.9,B - Moderate,1/4,0
MSME103774,60.5,87.0,,,71.5,B - Moderate,2/4,0
MSME103775,,65.2,46.0,,54.7,C - Weak,2/4,0
MSME103776,35.6,33.5,32.3,,33.9,D - High Risk,3/4,0
MSME103777,,37.7,,,37.7,C - Weak,1/4,0
MSME103778,,54.6,,,54.6,C - Weak,1/4,0
MSME103779,90.8,92.2,90.6,90.9,91.1,A - Strong,4/4,0
MSME103780,32.5,40.1,,,35.7,C - Weak,2/4,0
MSME103781,85.9,,,93.5,87.6,A - Strong,2/4,0
MSME103782,,90.6,90.4,,90.5,A - Strong,2/4,0
MSME103783,,87.4,70.8,,78.3,A - Strong,2/4,0
MSME103784,,75.0,83.9,,79.9,A - Strong,2/4,0
MSME103785,,57.5,,36.3,51.4,C - Weak,2/4,0
MSME103786,73.4,,69.3,,71.5,B - Moderate,2/4,1
MSME103787,,35.0,,,35.0,C - Weak,1/4,0
MSME103788,,57.0,61.1,,59.2,B - Moderate,2/4,0
MSME103789,,51.6,,53.9,52.3,C - Weak,2/4,0
MSME103790,33.3,31.8,,,32.7,D - High Risk,2/4,0
MSME103791,,,67.4,,67.4,B - Moderate,1/4,0
MSME103792,,37.5,,27.3,34.6,D - High Risk,2/4,1
MSME103793,48.6,53.4,,,50.6,C - Weak,2/4,0
MSME103794,,62.3,64.7,,63.6,B - Moderate,2/4,0
MSME103795,63.8,,58.6,,61.4,B - Moderate,2/4,0
MSME103796,27.3,32.6,29.1,,29.4,D - High Risk,3/4,0
MSME103797,19.1,26.7,,22.7,22.3,D - High Risk,3/4,0
MSME103798,24.1,,25.2,21.9,24.2,D - High Risk,3/4,1
MSME103799,,24.8,,,24.8,D - High Risk,1/4,1
MSME103800,,58.9,,,58.9,B - Moderate,1/4,0
MSME103801,20.8,30.7,,,24.9,D - High Risk,2/4,0
MSME103802,34.3,26.4,,,31.0,D - High Risk,2/4,1
MSME103803,47.2,71.3,,,57.2,B - Moderate,2/4,0
MSME103804,,65.5,,,65.5,B - Moderate,1/4,0
MSME103805,78.6,83.3,74.2,,78.4,A - Strong,3/4,0
MSME103806,59.7,,50.9,62.1,56.5,B - Moderate,3/4,0
MSME103807,,65.3,81.6,,74.2,B - Moderate,2/4,0
MSME103808,,84.7,,65.7,79.3,A - Strong,2/4,0
