enterprise_id,period,upi_monthly_txn_count,upi_avg_inflow_inr,aa_trade_payable_days,aa_cash_flow_ratio,default_flag
MSME102654,T-60,5.31,17336.83,,,0
MSME102654,T-30,5.56,15935.59,,,0
MSME102655,T-90,,,68.44,1.06,0
MSME102655,T-60,,,58.85,1.11,0
MSME102655,T-30,,,57.47,1.16,0
MSME102656,T-90,11.88,19244.19,,,0
MSME102656,T-60,12.02,19349.61,,,0
MSME102656,T-30,12.36,19844.66,,,0
MSME102657,T-90,3.0,17907.96,,,1
MSME102657,T-60,2.85,18874.89,,,1
MSME102657,T-30,2.7,16483.23,,,1
MSME102658,T-90,5.9,20423.59,,,0
MSME102658,T-60,5.8,19410.8,,,0
MSME102658,T-30,5.71,19425.05,,,0
MSME102659,T-90,14.57,36843.18,,,0
MSME102659,T-60,14.66,36879.55,,,0
MSME102659,T-30,13.99,37936.2,,,0
MSME102660,T-90,,,94.28,0.65,0
MSME102660,T-60,,,82.2,0.65,0
MSME102660,T-30,,,85.48,0.66,0
MSME102661,T-90,10.88,35310.69,69.02,0.75,0
MSME102661,T-60,11.39,36166.25,67.91,0.69,0
MSME102661,T-30,12.28,39430.9,62.66,0.68,0
MSME102662,T-90,3.08,19488.56,74.56,0.1,0
MSME102662,T-60,2.96,18703.68,81.82,0.1,0
MSME102662,T-30,3.07,17836.03,72.62,0.1,0
MSME102663,T-90,9.52,40363.88,57.84,0.75,0
MSME102663,T-60,10.48,38165.74,57.82,0.77,0
MSME102663,T-30,10.47,38429.55,60.56,0.79,0
MSME102664,T-90,5.87,20464.21,66.22,0.72,0
MSME102664,T-60,5.87,19639.24,54.83,0.68,0
MSME102664,T-30,5.96,20778.82,59.31,0.69,0
MSME102665,T-90,58.82,169688.22,,,0
MSME102665,T-60,66.58,164650.64,,,0
MSME102665,T-30,63.27,169293.44,,,0
MSME102666,T-90,28.26,41151.9,,,0
MSME102666,T-60,27.7,43047.98,,,0
MSME102666,T-30,29.15,45950.94,,,0
MSME102667,T-90,,,,,1
MSME102667,T-60,,,,,1
MSME102667,T-30,,,,,1
MSME102668,T-90,,,,,0
MSME102668,T-60,,,,,0
MSME102668,T-30,,,,,0
MSME102669,T-90,9.18,14119.49,,,0
MSME102669,T-60,9.4,15358.55,,,0
MSME102669,T-30,9.23,14991.05,,,0
MSME102670,T-90,11.92,39504.88,59.75,0.6,0
MSME102670,T-60,12.35,38501.58,64.13,0.67,0
MSME102670,T-30,13.28,37594.59,66.27,0.72,0
MSME102671,T-90,9.04,24315.08,79.47,0.57,0
MSME102671,T-60,9.23,24783.99,71.08,0.6,0
MSME102671,T-30,8.92,25606.49,76.22,0.65,0
MSME102672,T-90,13.99,27529.85,44.66,1.0,0
MSME102672,T-60,14.55,29175.3,39.2,1.03,0
MSME102672,T-30,14.58,31453.97,38.91,1.04,0
MSME102673,T-90,12.6,22095.61,,,0
MSME102673,T-60,13.65,24975.51,,,0
MSME102673,T-30,14.26,26562.77,,,0
MSME102674,T-90,5.1,20720.76,,,0
MSME102674,T-60,4.95,22189.93,,,0
MSME102674,T-30,4.83,19796.46,,,0
MSME102675,T-90,,,,,0
MSME102675,T-60,,,,,0
MSME102675,T-30,,,,,0
MSME102676,T-90,,,57.99,0.4,0
MSME102676,T-60,,,58.19,0.39,0
MSME102676,T-30,,,53.53,0.39,0
MSME102677,T-90,19.94,140702.04,87.53,0.58,0
MSME102677,T-60,19.23,134474.79,85.53,0.54,0
MSME102677,T-30,20.19,138713.49,80.18,0.57,0
MSME102678,T-90,104.75,209861.99,60.15,0.85,0
MSME102678,T-60,110.37,200063.47,57.43,0.9,0
MSME102678,T-30,116.99,218908.65,54.18,1.0,0
MSME102679,T-90,8.97,28804.66,,,0
MSME102679,T-60,8.97,28269.63,,,0
MSME102679,T-30,8.3,25824.17,,,0
MSME102680,T-90,4.12,24745.73,57.74,0.55,0
MSME102680,T-60,4.2,26796.12,53.88,0.59,0
MSME102680,T-30,4.43,30431.99,52.93,0.56,0
MSME102681,T-90,,,,,0
MSME102681,T-60,,,,,0
MSME102681,T-30,,,,,0
MSME102682,T-90,9.73,30914.42,94.37,0.07,0
MSME102682,T-60,10.78,30337.87,76.78,0.07,0
MSME102682,T-30,11.59,30392.43,75.25,0.07,0
MSME102683,T-90,18.15,35650.8,62.46,1.17,0
MSME102683,T-60,18.5,32822.19,62.96,1.28,0
MSME102683,T-30,18.21,33325.73,62.08,1.24,0
MSME102684,T-90,8.51,24210.8,89.86,0.0,0
MSME102684,T-60,7.94,25568.5,91.84,0.0,0
MSME102684,T-30,8.53,25790.99,80.85,0.0,0
MSME102685,T-90,,,,,1
MSME102685,T-60,,,,,1
MSME102685,T-30,,,,,1
MSME102686,T-90,14.51,63839.19,,,0
MSME102686,T-60,16.17,61665.73,,,0
MSME102686,T-30,15.63,70794.55,,,0
MSME102687,T-90,,,40.92,1.35,0
MSME102687,T-60,,,43.95,1.32,0
MSME102687,T-30,,,42.96,1.24,0
MSME102688,T-90,6.13,18904.55,109.72,0.23,1
MSME102688,T-60,5.99,18271.44,104.49,0.22,1
MSME102688,T-30,5.8,18289.3,125.89,0.21,1
MSME102689,T-90,,,,,0
MSME102689,T-60,,,,,0
MSME102689,T-30,,,,,0
MSME102690,T-90,951.58,2579824.4,,,0
MSME102690,T-60,985.34,2574486.08,,,0
MSME102690,T-30,1006.15,2559259.08,,,0
MSME102691,T-90,5.16,18991.43,66.32,0.0,0
MSME102691,T-60,5.2,20092.67,60.5,0.0,0
MSME102691,T-30,5.06,19214.05,65.81,0.0,0
MSME102692,T-90,39.73,92030.29,95.03,1.11,1
MSME102692,T-60,40.66,89904.49,95.84,1.09,1
MSME102692,T-30,38.83,81056.44,101.88,1.14,1
MSME102693,T-90,293.78,521612.12,,,1
MSME102693,T-60,266.8,489213.01,,,1
MSME102693,T-30,279.86,468614.95,,,1
MSME102694,T-90,,,,,0
MSME102694,T-60,,,,,0
MSME102694,T-30,,,,,0
MSME102695,T-90,11.64,22708.17,,,1
MSME102695,T-60,12.23,21887.16,,,1
MSME102695,T-30,11.4,21829.5,,,1
MSME102696,T-90,,,,,0
MSME102696,T-60,,,,,0
MSME102696,T-30,,,,,0
MSME102697,T-90,7.06,28817.49,,,1
MSME102697,T-60,6.97,29522.47,,,1
MSME102697,T-30,7.03,27558.78,,,1
MSME102698,T-90,9.38,17056.71,67.45,0.29,0
MSME102698,T-60,9.72,15599.3,67.66,0.29,0
MSME102698,T-30,10.32,15495.91,65.26,0.29,0
MSME102699,T-90,135.13,351933.65,,,0
MSME102699,T-60,139.08,341863.67,,,0
MSME102699,T-30,144.26,365360.54,,,0
MSME102700,T-90,69.51,122893.79,,,0
MSME102700,T-60,71.75,127535.95,,,0
MSME102700,T-30,74.28,120947.83,,,0
MSME102701,T-90,6.08,12902.39,83.81,0.67,1
MSME102701,T-60,5.38,12611.37,89.32,0.65,1
MSME102701,T-30,5.53,12054.16,95.41,0.63,1
MSME102702,T-90,18.29,39137.59,,,0
MSME102702,T-60,17.58,39288.92,,,0
MSME102702,T-30,18.61,41562.63,,,0
MSME102703,T-90,29.79,121392.86,106.54,0.75,0
MSME102703,T-60,30.49,113489.21,107.67,0.73,0
MSME102703,T-30,31.35,104361.09,113.67,0.77,0
MSME102704,T-90,,,84.07,0.42,0
MSME102704,T-60,,,88.33,0.4,0
MSME102704,T-30,,,89.17,0.41,0
MSME102705,T-90,,,62.57,0.79,0
MSME102705,T-60,,,69.78,0.77,0
MSME102705,T-30,,,77.86,0.75,0
MSME102706,T-90,,,61.87,0.75,0
MSME102706,T-60,,,59.05,0.72,0
MSME102706,T-30,,,60.91,0.71,0
MSME102707,T-90,,,73.27,0.7,0
MSME102707,T-60,,,76.4,0.67,0
MSME102707,T-30,,,70.27,0.7,0
MSME102708,T-90,4.89,11260.91,,,0
MSME102708,T-60,5.08,12148.93,,,0
MSME102708,T-30,4.83,11737.59,,,0
MSME102709,T-90,35.79,88096.59,89.05,0.08,0
MSME102709,T-60,41.65,85353.62,103.03,0.08,0
MSME102709,T-30,37.66,85211.86,103.88,0.08,0
MSME102710,T-90,,,,,0
MSME102710,T-60,,,,,0
MSME102710,T-30,,,,,0
MSME102711,T-90,6.0,25739.93,67.15,0.45,0
MSME102711,T-60,6.03,29266.39,65.91,0.43,0
MSME102711,T-30,6.15,28932.03,60.79,0.44,0
MSME102712,T-90,14.34,33390.99,82.83,0.95,0
MSME102712,T-60,14.43,31991.06,80.76,0.95,0
MSME102712,T-30,15.03,34021.45,75.0,0.96,0
MSME102713,T-90,8.31,9334.28,112.27,0.0,0
MSME102713,T-60,8.34,9976.54,111.87,0.0,0
MSME102713,T-30,9.43,8592.33,118.27,0.0,0
MSME102714,T-90,,,91.27,1.0,0
MSME102714,T-60,,,77.11,0.98,0
MSME102714,T-30,,,83.66,1.0,0
MSME102715,T-90,9.7,22252.8,79.97,0.15,0
MSME102715,T-60,10.36,22117.73,84.26,0.15,0
MSME102715,T-30,10.69,23365.47,80.08,0.15,0
MSME102716,T-90,6.72,26376.94,,,0
MSME102716,T-60,7.09,27998.76,,,0
MSME102716,T-30,7.25,26395.68,,,0
MSME102717,T-90,669.49,1236541.79,62.79,0.72,0
MSME102717,T-60,699.66,1179819.64,64.31,0.74,0
MSME102717,T-30,696.35,1378907.71,59.14,0.78,0
MSME102718,T-90,12.94,16744.54,,,0
MSME102718,T-60,13.55,16384.35,,,0
MSME102718,T-30,13.79,15828.56,,,0
MSME102719,T-90,16.31,22240.8,54.28,0.79,0
MSME102719,T-60,16.66,24508.22,47.55,0.78,0
MSME102719,T-30,16.33,23805.25,46.41,0.8,0
MSME102720,T-90,,,49.8,0.89,0
MSME102720,T-60,,,53.05,0.83,0
MSME102720,T-30,,,49.96,0.85,0
MSME102721,T-90,58.85,158442.32,80.72,0.13,0
MSME102721,T-60,59.19,161954.37,74.87,0.13,0
MSME102721,T-30,61.62,163099.26,66.36,0.13,0
MSME102722,T-90,9.29,21210.04,68.39,0.95,0
MSME102722,T-60,9.35,21187.79,66.94,0.94,0
MSME102722,T-30,9.43,23670.42,59.02,0.95,0
MSME102723,T-90,11.2,26762.46,,,0
MSME102723,T-60,10.89,27264.92,,,0
MSME102723,T-30,10.49,27833.01,,,0
MSME102724,T-90,4.14,11670.9,,,1
MSME102724,T-60,3.71,9995.68,,,1
MSME102724,T-30,3.58,11740.65,,,1
MSME102725,T-90,,,94.72,0.0,0
MSME102725,T-60,,,102.13,0.0,0
MSME102725,T-30,,,101.82,0.0,0
MSME102726,T-90,54.54,97225.79,,,0
MSME102726,T-60,57.28,88459.08,,,0
MSME102726,T-30,59.21,90204.85,,,0
MSME102727,T-90,16.41,45154.7,,,1
MSME102727,T-60,14.51,42017.28,,,1
MSME102727,T-30,13.62,39190.81,,,1
MSME102728,T-90,14.37,40897.24,,,0
MSME102728,T-60,13.43,38854.02,,,0
MSME102728,T-30,12.96,37451.23,,,0
MSME102729,T-90,,,,,0
MSME102729,T-60,,,,,0
MSME102729,T-30,,,,,0
MSME102730,T-90,,,102.82,0.0,0
MSME102730,T-60,,,93.33,0.0,0
MSME102730,T-30,,,89.27,0.0,0
MSME102731,T-90,3.91,20502.04,,,1
MSME102731,T-60,3.94,21163.07,,,1
MSME102731,T-30,3.77,18650.02,,,1
MSME102732,T-90,5.96,14920.38,75.47,0.0,0
MSME102732,T-60,6.37,14865.6,77.91,0.0,0
MSME102732,T-30,6.35,15050.97,75.2,0.0,0
MSME102733,T-90,8.61,23952.48,,,0
MSME102733,T-60,8.85,23073.01,,,0
MSME102733,T-30,9.21,23582.89,,,0
MSME102734,T-90,8.96,21888.16,,,0
MSME102734,T-60,8.83,20514.64,,,0
MSME102734,T-30,8.38,22650.21,,,0
MSME102735,T-90,5.75,21087.21,,,0
MSME102735,T-60,6.0,21645.0,,,0
MSME102735,T-30,6.23,22198.55,,,0
MSME102736,T-90,21.8,47090.65,30.7,1.78,0
MSME102736,T-60,23.26,48619.22,28.88,1.98,0
MSME102736,T-30,24.49,46605.02,30.54,2.06,0
MSME102737,T-90,15.62,41038.11,,,0
MSME102737,T-60,16.15,42599.77,,,0
MSME102737,T-30,16.8,40351.5,,,0
MSME102738,T-90,22.66,27865.71,,,0
MSME102738,T-60,22.0,26305.94,,,0
MSME102738,T-30,22.56,26188.81,,,0
MSME102739,T-90,7.2,12176.35,70.31,0.75,0
MSME102739,T-60,6.85,13718.95,64.23,0.77,0
MSME102739,T-30,7.21,12312.29,77.05,0.71,0
MSME102740,T-90,17.16,30504.83,,,1
MSME102740,T-60,15.93,30330.69,,,1
MSME102740,T-30,16.37,29447.64,,,1
MSME102741,T-90,8.06,19806.94,98.33,,0
MSME102741,T-60,8.09,20031.68,102.86,,0
MSME102741,T-30,8.52,20880.56,95.4,,0
MSME102742,T-90,13.03,29370.71,51.91,0.92,0
MSME102742,T-60,13.02,32002.23,52.66,0.93,0
MSME102742,T-30,12.69,30614.95,49.2,0.96,0
MSME102743,T-90,44.43,136238.16,84.66,1.25,0
MSME102743,T-60,45.35,132742.3,90.65,1.21,0
MSME102743,T-30,42.94,125041.62,94.55,1.17,0
MSME102744,T-90,12.87,40763.44,39.17,1.18,0
MSME102744,T-60,14.36,41528.87,38.09,1.19,0
MSME102744,T-30,14.47,40646.68,34.23,1.24,0
MSME102745,T-90,159.28,311776.91,,,0
MSME102745,T-60,171.66,326466.69,,,0
MSME102745,T-30,172.71,347810.24,,,0
MSME102746,T-90,13.9,22021.82,,,0
MSME102746,T-60,13.99,23161.45,,,0
MSME102746,T-30,13.99,20830.01,,,0
MSME102747,T-90,5.02,15211.3,,,0
MSME102747,T-60,5.1,15220.8,,,0
MSME102747,T-30,5.29,15986.67,,,0
MSME102748,T-90,15.07,38870.71,58.09,1.18,0
MSME102748,T-60,15.89,42872.89,55.88,1.13,0
MSME102748,T-30,17.54,42423.12,57.9,1.17,0
MSME102749,T-90,,,,,0
MSME102749,T-60,,,,,0
MSME102749,T-30,,,,,0
MSME102750,T-90,6.76,22316.71,103.16,0.35,1
MSME102750,T-60,6.58,23992.33,117.91,0.32,1
MSME102750,T-30,6.41,22083.24,127.38,0.33,1
MSME102751,T-90,129.68,234420.15,,,0
MSME102751,T-60,131.36,239414.36,,,0
MSME102751,T-30,129.64,225889.59,,,0
MSME102752,T-90,,,,,0
MSME102752,T-60,,,,,0
MSME102752,T-30,,,,,0
MSME102753,T-90,9.86,23459.51,,,0
MSME102753,T-60,10.39,22527.79,,,0
MSME102753,T-30,10.58,26543.09,,,0
MSME102754,T-90,,,55.83,0.81,0
MSME102754,T-60,,,48.74,0.79,0
MSME102754,T-30,,,47.92,0.8,0
MSME102755,T-90,,,,,0
MSME102755,T-60,,,,,0
MSME102755,T-30,,,,,0
MSME102756,T-90,83.55,261837.94,,,0
MSME102756,T-60,92.51,265134.88,,,0
MSME102756,T-30,92.34,287266.56,,,0
MSME102757,T-90,,,87.4,0.43,0
MSME102757,T-60,,,92.74,0.45,0
MSME102757,T-30,,,87.98,0.44,0
MSME102758,T-90,16.48,29035.61,67.37,0.49,0
MSME102758,T-60,15.77,32875.52,68.07,0.52,0
MSME102758,T-30,15.11,29663.64,71.14,0.5,0
MSME102759,T-90,12.16,25391.1,66.89,0.79,0
MSME102759,T-60,12.49,27099.19,57.21,0.79,0
MSME102759,T-30,12.27,25836.6,60.61,0.79,0
MSME102760,T-90,,,,,0
MSME102760,T-60,,,,,0
MSME102760,T-30,,,,,0
MSME102761,T-90,77.06,166706.9,67.31,0.95,0
MSME102761,T-60,76.59,179497.82,62.06,0.95,0
MSME102761,T-30,76.15,180526.31,59.18,0.93,0
MSME102762,T-90,8.77,23383.79,78.76,0.52,0
MSME102762,T-60,8.73,21984.52,80.43,0.52,0
MSME102762,T-30,9.3,23545.61,86.71,0.55,0
MSME102763,T-90,,,,,0
MSME102763,T-60,,,,,0
MSME102763,T-30,,,,,0
MSME102764,T-90,6.92,30145.25,,,0
MSME102764,T-60,6.77,32596.23,,,0
MSME102764,T-30,6.81,31066.21,,,0
MSME102765,T-90,,,86.26,0.63,0
MSME102765,T-60,,,90.67,0.6,0
MSME102765,T-30,,,90.76,0.6,0
MSME102766,T-90,12.01,22550.34,,,0
MSME102766,T-60,12.66,20916.98,,,0
MSME102766,T-30,13.36,21984.5,,,0
MSME102767,T-90,87.63,264181.73,46.16,1.24,0
MSME102767,T-60,84.93,281874.51,50.76,1.35,0
MSME102767,T-30,91.18,270746.62,46.93,1.36,0
MSME102768,T-90,,,,,0
MSME102768,T-60,,,,,0
MSME102768,T-30,,,,,0
MSME102769,T-90,,,,,0
MSME102769,T-60,,,,,0
MSME102769,T-30,,,,,0
MSME102770,T-90,,,35.02,0.77,0
MSME102770,T-60,,,31.18,0.75,0
MSME102770,T-30,,,33.62,0.74,0
MSME102771,T-90,,,,,0
MSME102771,T-60,,,,,0
MSME102771,T-30,,,,,0
MSME102772,T-90,73.3,226794.66,89.14,0.89,0
MSME102772,T-60,75.87,245399.03,87.66,0.88,0
MSME102772,T-30,74.15,264807.49,80.86,0.97,0
MSME102773,T-90,8.21,20241.79,,,0
MSME102773,T-60,7.69,20806.56,,,0
MSME102773,T-30,7.87,23047.83,,,0
MSME102774,T-90,,,,,0
MSME102774,T-60,,,,,0
MSME102774,T-30,,,,,0
MSME102775,T-90,,,,,1
MSME102775,T-60,,,,,1
MSME102775,T-30,,,,,1
MSME102776,T-90,44.59,89018.96,,,0
MSME102776,T-60,45.97,84732.31,,,0
MSME102776,T-30,49.58,75217.89,,,0
MSME102777,T-90,5.06,17196.55,72.07,0.01,0
MSME102777,T-60,5.09,17305.62,75.32,0.01,0
MSME102777,T-30,5.04,16475.52,72.17,0.01,0
MSME102778,T-90,19.83,43025.13,46.77,1.01,0
MSME102778,T-60,21.46,43099.68,39.06,0.98,0
MSME102778,T-30,22.29,38890.36,44.36,1.02,0
MSME102779,T-90,6.88,16329.62,79.89,0.98,0
MSME102779,T-60,7.08,14634.42,77.12,1.01,0
MSME102779,T-30,6.92,16038.23,65.67,1.02,0
MSME102780,T-90,8.13,18318.6,81.19,0.83,0
MSME102780,T-60,7.93,18403.05,84.9,0.87,0
MSME102780,T-30,7.98,17730.55,86.87,0.95,0
MSME102781,T-90,,,96.3,0.0,0
MSME102781,T-60,,,88.92,0.0,0
MSME102781,T-30,,,89.64,0.0,0
MSME102782,T-90,,,57.25,1.08,0
MSME102782,T-60,,,56.33,1.1,0
MSME102782,T-30,,,57.6,1.11,0
MSME102783,T-90,7.59,24909.56,,,1
MSME102783,T-60,7.38,24681.89,,,1
MSME102783,T-30,6.87,25018.1,,,1
MSME102784,T-90,1.99,12851.01,,,0
MSME102784,T-60,2.16,12815.65,,,0
MSME102784,T-30,2.0,13263.2,,,0
MSME102785,T-90,7.27,32899.8,52.77,1.08,0
MSME102785,T-60,6.89,32277.34,51.67,1.11,0
MSME102785,T-30,7.75,30578.32,55.62,1.0,0
MSME102786,T-90,,,85.84,1.07,0
MSME102786,T-60,,,74.41,1.02,0
MSME102786,T-30,,,90.21,0.99,0
MSME102787,T-90,7.91,24391.04,,,0
MSME102787,T-60,8.34,25261.2,,,0
MSME102787,T-30,7.59,25399.94,,,0
MSME102788,T-90,427.11,976720.95,,,0
MSME102788,T-60,378.28,942204.26,,,0
MSME102788,T-30,400.45,1080512.17,,,0
MSME102789,T-90,5.0,15972.95,88.71,0.12,0
MSME102789,T-60,5.48,15802.13,78.58,0.12,0
MSME102789,T-30,5.38,16668.13,80.24,0.13,0
MSME102790,T-90,109.35,292288.18,,,0
MSME102790,T-60,110.66,282704.91,,,0
MSME102790,T-30,124.4,271435.59,,,0
MSME102791,T-90,10.89,19424.61,,,0
MSME102791,T-60,11.4,21070.48,,,0
MSME102791,T-30,11.08,21447.72,,,0
MSME102792,T-90,,,,,0
MSME102792,T-60,,,,,0
MSME102792,T-30,,,,,0
MSME102793,T-90,9.62,25415.35,,,0
MSME102793,T-60,10.44,22241.02,,,0
MSME102793,T-30,10.85,24831.27,,,0
MSME102794,T-90,,,84.45,0.59,0
MSME102794,T-60,,,79.06,0.61,0
MSME102794,T-30,,,84.45,0.64,0
MSME102795,T-90,6.16,25032.02,,,0
MSME102795,T-60,6.22,24008.38,,,0
MSME102795,T-30,6.65,26149.39,,,0
MSME102796,T-90,,,,,0
MSME102796,T-60,,,,,0
MSME102796,T-30,,,,,0
MSME102797,T-90,3.89,20702.84,85.27,0.26,0
MSME102797,T-60,4.15,21028.36,81.99,0.28,0
MSME102797,T-30,4.23,22349.52,75.21,0.28,0
MSME102798,T-90,119.77,358798.13,34.59,1.45,0
MSME102798,T-60,117.35,365108.03,32.83,1.46,0
MSME102798,T-30,124.71,330407.04,36.23,1.46,0
MSME102799,T-90,,,,,0
MSME102799,T-60,,,,,0
MSME102799,T-30,,,,,0
MSME102800,T-90,,,28.84,1.79,0
MSME102800,T-60,,,29.66,1.8,0
MSME102800,T-30,,,28.46,1.83,0
MSME102801,T-90,9.95,24211.86,59.44,0.2,0
MSME102801,T-60,10.21,22331.51,54.37,0.2,0
MSME102801,T-30,9.94,25277.59,58.82,0.19,0
MSME102802,T-90,7.66,17437.8,,,0
MSME102802,T-60,8.08,17312.69,,,0
MSME102802,T-30,7.91,17805.29,,,0
MSME102803,T-90,17.69,42018.57,,,0
MSME102803,T-60,17.67,38043.67,,,0
MSME102803,T-30,17.8,38478.95,,,0
MSME102804,T-90,10.07,23560.91,95.89,0.76,0
MSME102804,T-60,9.88,24521.35,88.89,0.77,0
MSME102804,T-30,10.48,25246.85,87.16,0.75,0
MSME102805,T-90,7.96,28678.49,,,0
MSME102805,T-60,7.68,27580.97,,,0
MSME102805,T-30,7.91,32163.76,,,0
MSME102806,T-90,21.81,36368.74,,,0
MSME102806,T-60,24.1,36393.98,,,0
MSME102806,T-30,23.24,38566.93,,,0
MSME102807,T-90,131.72,258229.73,,,0
MSME102807,T-60,135.74,291170.56,,,0
MSME102807,T-30,135.13,288311.05,,,0
MSME102808,T-90,12.2,35654.94,56.99,1.0,0
MSME102808,T-60,11.95,34991.34,59.27,1.04,0
MSME102808,T-30,12.27,37637.0,61.28,1.11,0
MSME102809,T-90,9.85,21158.66,66.82,0.57,0
MSME102809,T-60,9.91,21900.88,58.92,0.62,0
MSME102809,T-30,10.43,22691.69,61.64,0.61,0
MSME102810,T-90,3.19,19509.75,,,1
MSME102810,T-60,2.73,18142.02,,,1
MSME102810,T-30,2.64,17883.7,,,1
MSME102811,T-90,,,,,1
MSME102811,T-60,,,,,1
MSME102811,T-30,,,,,1
MSME102812,T-90,,,,,0
MSME102812,T-60,,,,,0
MSME102812,T-30,,,,,0
MSME102813,T-90,14.16,31801.34,,,0
MSME102813,T-60,15.07,31347.02,,,0
MSME102813,T-30,15.93,35560.84,,,0
MSME102814,T-90,8.27,34015.31,,,0
MSME102814,T-60,8.42,37225.25,,,0
MSME102814,T-30,8.43,37063.72,,,0
MSME102815,T-90,14.43,31416.11,56.92,0.39,0
MSME102815,T-60,15.52,31541.17,55.24,0.39,0
MSME102815,T-30,16.44,34677.0,47.57,0.41,0
MSME102816,T-90,4.0,13675.76,93.44,0.52,0
MSME102816,T-60,4.17,13093.42,97.52,0.55,0
MSME102816,T-30,3.92,14300.15,76.22,0.56,0
MSME102817,T-90,3.97,23181.85,87.72,0.0,0
MSME102817,T-60,4.14,23687.67,86.38,0.0,0
MSME102817,T-30,4.26,21175.09,80.44,0.0,0
MSME102818,T-90,5.67,19817.4,,,1
MSME102818,T-60,5.78,19568.49,,,1
MSME102818,T-30,5.82,19653.99,,,1
MSME102819,T-90,11.74,15518.1,,,1
MSME102819,T-60,12.59,16727.67,,,1
MSME102819,T-30,11.64,15579.4,,,1
MSME102820,T-90,9.28,37561.94,53.17,0.87,0
MSME102820,T-60,9.53,33444.34,49.98,0.91,0
MSME102820,T-30,9.77,38165.73,50.77,0.88,0
MSME102821,T-90,13.05,18734.23,,,0
MSME102821,T-60,12.68,19942.45,,,0
MSME102821,T-30,12.83,21740.64,,,0
MSME102822,T-90,,,36.6,1.63,0
MSME102822,T-60,,,37.0,1.62,0
MSME102822,T-30,,,35.49,1.59,0
MSME102823,T-90,,,33.54,0.75,0
MSME102823,T-60,,,40.52,0.75,0
MSME102823,T-30,,,37.3,0.73,0
MSME102824,T-90,,,28.14,1.61,0
MSME102824,T-60,,,30.59,1.64,0
MSME102824,T-30,,,28.61,1.69,0
MSME102825,T-90,72.01,155989.12,,,0
MSME102825,T-60,77.43,174431.97,,,0
MSME102825,T-30,77.15,170809.53,,,0
MSME102826,T-90,,,,,0
MSME102826,T-60,,,,,0
MSME102826,T-30,,,,,0
MSME102827,T-90,4.85,13523.9,,,0
MSME102827,T-60,5.08,12752.75,,,0
MSME102827,T-30,5.31,14507.78,,,0
MSME102828,T-90,77.73,162082.73,71.93,1.35,0
MSME102828,T-60,77.93,162940.01,65.32,1.44,0
MSME102828,T-30,76.79,160430.5,65.91,1.51,0
MSME102829,T-90,64.16,164298.47,,,1
MSME102829,T-60,58.6,156364.07,,,1
MSME102829,T-30,51.65,151273.93,,,1
MSME102830,T-90,10.01,24060.2,,,0
MSME102830,T-60,10.63,24192.74,,,0
MSME102830,T-30,10.1,25742.39,,,0
MSME102831,T-90,26.4,27194.55,60.64,1.45,0
MSME102831,T-60,26.21,24865.87,62.41,1.46,0
MSME102831,T-30,25.18,25603.97,56.48,1.48,0
MSME102832,T-90,9.87,33964.51,,,0
MSME102832,T-60,10.29,32529.51,,,0
MSME102832,T-30,10.03,32863.85,,,0
MSME102833,T-90,75.83,178422.78,53.55,0.25,0
MSME102833,T-60,75.11,178179.0,49.99,0.27,0
MSME102833,T-30,82.55,179165.68,45.13,0.26,0
MSME102834,T-90,,,67.19,0.2,0
MSME102834,T-60,,,59.41,0.19,0
MSME102834,T-30,,,64.77,0.17,0
MSME102835,T-90,40.89,121754.41,,,0
MSME102835,T-60,46.23,119268.63,,,0
MSME102835,T-30,48.39,112137.1,,,0
MSME102836,T-90,56.42,113652.34,,,0
MSME102836,T-60,64.15,117340.86,,,0
MSME102836,T-30,68.36,119789.1,,,0
MSME102837,T-90,12.45,27137.51,,,1
MSME102837,T-60,12.39,24087.53,,,1
MSME102837,T-30,11.53,26192.64,,,1
MSME102838,T-90,12.05,23001.7,90.65,0.75,0
MSME102838,T-60,12.39,25424.67,89.45,0.77,0
MSME102838,T-30,12.77,22998.35,86.01,0.75,0
MSME102839,T-90,7.08,17744.29,,,1
MSME102839,T-60,6.05,16494.74,,,1
MSME102839,T-30,5.77,16459.54,,,1
MSME102840,T-90,71.05,110634.39,,,1
MSME102840,T-60,65.15,105206.82,,,1
MSME102840,T-30,65.05,95239.33,,,1
MSME102841,T-90,,,,,0
MSME102841,T-60,,,,,0
MSME102841,T-30,,,,,0
MSME102842,T-90,0.98,9832.37,,,1
MSME102842,T-60,0.95,9353.16,,,1
MSME102842,T-30,0.99,8638.51,,,1
MSME102843,T-90,7.02,10873.65,,,0
MSME102843,T-60,6.98,10682.52,,,0
MSME102843,T-30,7.42,12050.37,,,0
MSME102844,T-90,9.7,24061.91,57.15,1.22,1
MSME102844,T-60,9.81,25364.8,58.21,1.23,1
MSME102844,T-30,9.88,22567.57,63.17,1.21,1
MSME102845,T-90,15.95,27352.73,,,1
MSME102845,T-60,15.03,25326.4,,,1
MSME102845,T-30,15.21,25332.07,,,1
MSME102846,T-90,7.98,19103.4,,,0
MSME102846,T-60,7.61,18824.19,,,0
MSME102846,T-30,8.17,18768.84,,,0
MSME102847,T-90,,,95.43,0.37,0
MSME102847,T-60,,,91.61,0.38,0
MSME102847,T-30,,,93.73,0.41,0
MSME102848,T-90,49.05,134254.84,,,0
MSME102848,T-60,54.33,154725.96,,,0
